ano_agricola,dsc_safra_previsao,uf,produto,id_produto,area_plantada_mil_ha,producao_mil_t,produtividade_mil_ha_mil_t
2016/17             ,2ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2016/17             ,2ª SAFRA       ,RN,FEIJAO                                  ,8380,36.0,12.0,0.3
2016/17             ,2ª SAFRA       ,RO,FEIJAO                                  ,8380,19.0,19.0,1.0
2016/17             ,3ª SAFRA       ,RR,FEIJAO                                  ,8380,2.0,2.0,1.0
2016/17             ,1ª SAFRA       ,RS,FEIJAO                                  ,8380,42.0,72.0,1.7
2016/17             ,2ª SAFRA       ,RS,FEIJAO                                  ,8380,19.0,24.0,1.3
2016/17             ,1ª SAFRA       ,SC,FEIJAO                                  ,8380,51.0,111.0,2.2
2016/17             ,2ª SAFRA       ,SC,FEIJAO                                  ,8380,18.0,26.0,1.4
2016/17             ,3ª SAFRA       ,SE,FEIJAO                                  ,8380,15.0,13.0,0.9
2016/17             ,1ª SAFRA       ,SP,FEIJAO                                  ,8380,81.0,207.0,2.6
2016/17             ,2ª SAFRA       ,SP,FEIJAO                                  ,8380,15.0,27.0,1.8
2016/17             ,3ª SAFRA       ,SP,FEIJAO                                  ,8380,12.0,28.0,2.3
2016/17             ,1ª SAFRA       ,TO,FEIJAO                                  ,8380,5.0,3.0,0.6
2016/17             ,2ª SAFRA       ,TO,FEIJAO                                  ,8380,24.0,36.0,1.5
2016/17             ,3ª SAFRA       ,TO,FEIJAO                                  ,8380,16.0,32.0,2.0
2017/18             ,2ª SAFRA       ,AC,FEIJAO                                  ,8380,8.0,5.0,0.6
2017/18             ,3ª SAFRA       ,AL,FEIJAO                                  ,8380,33.0,15.0,0.5
2017/18             ,2ª SAFRA       ,AM,FEIJAO                                  ,8380,3.0,3.0,1.0
2017/18             ,2ª SAFRA       ,AP,FEIJAO                                  ,8380,1.0,1.0,1.0
2017/18             ,1ª SAFRA       ,BA,FEIJAO                                  ,8380,157.0,75.0,0.5
2017/18             ,2ª SAFRA       ,BA,FEIJAO                                  ,8380,60.0,69.0,1.2
2017/18             ,3ª SAFRA       ,BA,FEIJAO                                  ,8380,212.0,44.0,0.2
2017/18             ,2ª SAFRA       ,CE,FEIJAO                                  ,8380,404.0,118.0,0.3
2017/18             ,1ª SAFRA       ,DF,FEIJAO                                  ,8380,12.0,27.0,2.2
2017/18             ,2ª SAFRA       ,DF,FEIJAO                                  ,8380,1.0,2.0,2.0
2017/18             ,3ª SAFRA       ,DF,FEIJAO                                  ,8380,3.0,8.0,2.7
2017/18             ,1ª SAFRA       ,ES,FEIJAO                                  ,8380,6.0,6.0,1.0
2017/18             ,2ª SAFRA       ,ES,FEIJAO                                  ,8380,9.0,8.0,0.9
2017/18             ,1ª SAFRA       ,GO,FEIJAO                                  ,8380,56.0,140.0,2.5
2017/18             ,2ª SAFRA       ,GO,FEIJAO                                  ,8380,40.0,53.0,1.3
2017/18             ,3ª SAFRA       ,GO,FEIJAO                                  ,8380,60.0,174.0,2.9
2017/18             ,1ª SAFRA       ,MA,FEIJAO                                  ,8380,38.0,22.0,0.6
2017/18             ,2ª SAFRA       ,MA,FEIJAO                                  ,8380,52.0,37.0,0.7
2017/18             ,1ª SAFRA       ,MG,FEIJAO                                  ,8380,157.0,198.0,1.3
2017/18             ,2ª SAFRA       ,MG,FEIJAO                                  ,8380,116.0,140.0,1.2
2017/18             ,3ª SAFRA       ,MG,FEIJAO                                  ,8380,66.0,175.0,2.7
2017/18             ,1ª SAFRA       ,MS,FEIJAO                                  ,8380,1.0,1.0,1.0
2017/18             ,2ª SAFRA       ,MS,FEIJAO                                  ,8380,26.0,34.0,1.3
2017/18             ,1ª SAFRA       ,MT,FEIJAO                                  ,8380,13.0,22.0,1.7
2017/18             ,2ª SAFRA       ,MT,FEIJAO                                  ,8380,242.0,267.0,1.1
2017/18             ,3ª SAFRA       ,MT,FEIJAO                                  ,8380,29.0,62.0,2.1
2017/18             ,3ª SAFRA       ,PA,FEIJAO                                  ,8380,34.0,27.0,0.8
2017/18             ,2ª SAFRA       ,PB,FEIJAO                                  ,8380,109.0,47.0,0.4
2017/18             ,2ª SAFRA       ,PE,FEIJAO                                  ,8380,132.0,40.0,0.3
2017/18             ,3ª SAFRA       ,PE,FEIJAO                                  ,8380,114.0,64.0,0.6
2017/18             ,1ª SAFRA       ,PI,FEIJAO                                  ,8380,235.0,91.0,0.4
2017/18             ,2ª SAFRA       ,PI,FEIJAO                                  ,8380,5.0,3.0,0.6
2017/18             ,1ª SAFRA       ,PR,FEIJAO                                  ,8380,200.0,318.0,1.6
2017/18             ,2ª SAFRA       ,PR,FEIJAO                                  ,8380,197.0,267.0,1.4
2017/18             ,3ª SAFRA       ,PR,FEIJAO                                  ,8380,2.0,2.0,1.0
2017/18             ,1ª SAFRA       ,RJ,FEIJAO                                  ,8380,0.0,0.0,0.0
2017/18             ,2ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2017/18             ,2ª SAFRA       ,RN,FEIJAO                                  ,8380,45.0,17.0,0.4
2017/18             ,2ª SAFRA       ,RO,FEIJAO                                  ,8380,9.0,8.0,0.9
2017/18             ,3ª SAFRA       ,RR,FEIJAO                                  ,8380,2.0,2.0,1.0
2017/18             ,1ª SAFRA       ,RS,FEIJAO                                  ,8380,40.0,76.0,1.9
2017/18             ,2ª SAFRA       ,RS,FEIJAO                                  ,8380,19.0,32.0,1.7
2017/18             ,1ª SAFRA       ,SC,FEIJAO                                  ,8380,54.0,101.0,1.9
2017/18             ,2ª SAFRA       ,SC,FEIJAO                                  ,8380,17.0,26.0,1.5
2017/18             ,3ª SAFRA       ,SE,FEIJAO                                  ,8380,10.0,2.0,0.2
2017/18             ,1ª SAFRA       ,SP,FEIJAO                                  ,8380,80.0,201.0,2.5
2017/18             ,2ª SAFRA       ,SP,FEIJAO                                  ,8380,13.0,23.0,1.8
2017/18             ,3ª SAFRA       ,SP,FEIJAO                                  ,8380,12.0,29.0,2.4
2017/18             ,1ª SAFRA       ,TO,FEIJAO                                  ,8380,6.0,4.0,0.7
2017/18             ,2ª SAFRA       ,TO,FEIJAO                                  ,8380,22.0,15.0,0.7
2017/18             ,3ª SAFRA       ,TO,FEIJAO                                  ,8380,12.0,14.0,1.2
2018/19             ,1ª SAFRA       ,AC,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,AC,FEIJAO                                  ,8380,6.0,4.0,0.7
2018/19             ,3ª SAFRA       ,AC,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,AL,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,AL,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,3ª SAFRA       ,AL,FEIJAO                                  ,8380,28.0,15.0,0.5
2018/19             ,1ª SAFRA       ,AM,FEIJAO                                  ,8380,4.0,3.0,0.8
2018/19             ,2ª SAFRA       ,AM,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,3ª SAFRA       ,AM,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,AP,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,AP,FEIJAO                                  ,8380,1.0,1.0,1.0
2018/19             ,3ª SAFRA       ,AP,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,BA,FEIJAO                                  ,8380,192.0,84.0,0.4
2018/19             ,2ª SAFRA       ,BA,FEIJAO                                  ,8380,46.0,61.0,1.3
2018/19             ,3ª SAFRA       ,BA,FEIJAO                                  ,8380,210.0,112.0,0.5
2018/19             ,1ª SAFRA       ,CE,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,CE,FEIJAO                                  ,8380,365.0,113.0,0.3
2018/19             ,3ª SAFRA       ,CE,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,DF,FEIJAO                                  ,8380,10.0,24.0,2.4
2018/19             ,2ª SAFRA       ,DF,FEIJAO                                  ,8380,1.0,2.0,2.0
2018/19             ,3ª SAFRA       ,DF,FEIJAO                                  ,8380,3.0,10.0,3.3
2018/19             ,1ª SAFRA       ,ES,FEIJAO                                  ,8380,6.0,7.0,1.2
2018/19             ,2ª SAFRA       ,ES,FEIJAO                                  ,8380,8.0,7.0,0.9
2018/19             ,3ª SAFRA       ,ES,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,GO,FEIJAO                                  ,8380,39.0,82.0,2.1
2018/19             ,2ª SAFRA       ,GO,FEIJAO                                  ,8380,37.0,65.0,1.8
2018/19             ,3ª SAFRA       ,GO,FEIJAO                                  ,8380,55.0,157.0,2.9
2018/19             ,1ª SAFRA       ,MA,FEIJAO                                  ,8380,20.0,11.0,0.6
2018/19             ,2ª SAFRA       ,MA,FEIJAO                                  ,8380,27.0,18.0,0.7
2018/19             ,3ª SAFRA       ,MA,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,MG,FEIJAO                                  ,8380,150.0,158.0,1.1
2018/19             ,2ª SAFRA       ,MG,FEIJAO                                  ,8380,145.0,203.0,1.4
2018/19             ,3ª SAFRA       ,MG,FEIJAO                                  ,8380,68.0,181.0,2.7
2018/19             ,1ª SAFRA       ,MS,FEIJAO                                  ,8380,0.0,1.0,0.0
2018/19             ,2ª SAFRA       ,MS,FEIJAO                                  ,8380,18.0,24.0,1.3
2018/19             ,3ª SAFRA       ,MS,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,MT,FEIJAO                                  ,8380,10.0,14.0,1.4
2018/19             ,2ª SAFRA       ,MT,FEIJAO                                  ,8380,182.0,222.0,1.2
2018/19             ,3ª SAFRA       ,MT,FEIJAO                                  ,8380,46.0,109.0,2.4
2018/19             ,1ª SAFRA       ,PA,FEIJAO                                  ,8380,4.0,3.0,0.8
2018/19             ,2ª SAFRA       ,PA,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,3ª SAFRA       ,PA,FEIJAO                                  ,8380,32.0,26.0,0.8
2018/19             ,1ª SAFRA       ,PB,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,PB,FEIJAO                                  ,8380,90.0,26.0,0.3
2018/19             ,3ª SAFRA       ,PB,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,PE,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,PE,FEIJAO                                  ,8380,116.0,38.0,0.3
2018/19             ,3ª SAFRA       ,PE,FEIJAO                                  ,8380,111.0,64.0,0.6
2018/19             ,1ª SAFRA       ,PI,FEIJAO                                  ,8380,190.0,76.0,0.4
2018/19             ,2ª SAFRA       ,PI,FEIJAO                                  ,8380,7.0,6.0,0.9
2018/19             ,3ª SAFRA       ,PI,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,PR,FEIJAO                                  ,8380,164.0,250.0,1.5
2018/19             ,2ª SAFRA       ,PR,FEIJAO                                  ,8380,229.0,360.0,1.6
2018/19             ,3ª SAFRA       ,PR,FEIJAO                                  ,8380,2.0,3.0,1.5
2018/19             ,1ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2018/19             ,2ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2018/19             ,3ª SAFRA       ,RJ,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,RN,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,RN,FEIJAO                                  ,8380,51.0,25.0,0.5
2018/19             ,3ª SAFRA       ,RN,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,RO,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,RO,FEIJAO                                  ,8380,5.0,5.0,1.0
2018/19             ,3ª SAFRA       ,RO,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,RR,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,RR,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,3ª SAFRA       ,RR,FEIJAO                                  ,8380,3.0,6.0,2.0
2018/19             ,1ª SAFRA       ,RS,FEIJAO                                  ,8380,37.0,68.0,1.8
2018/19             ,2ª SAFRA       ,RS,FEIJAO                                  ,8380,19.0,27.0,1.4
2018/19             ,3ª SAFRA       ,RS,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,SC,FEIJAO                                  ,8380,40.0,75.0,1.9
2018/19             ,2ª SAFRA       ,SC,FEIJAO                                  ,8380,20.0,30.0,1.5
2018/19             ,3ª SAFRA       ,SC,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,1ª SAFRA       ,SE,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,2ª SAFRA       ,SE,FEIJAO                                  ,8380,0.0,0.0,0.0
2018/19             ,3ª SAFRA       ,SE,FEIJAO                                  ,8380,5.0,5.0,1.0
2018/19             ,1ª SAFRA       ,SP,FEIJAO                                  ,8380,51.0,129.0,2.5
2018/19             ,2ª SAFRA       ,SP,FEIJAO                                  ,8380,18.0,36.0,2.0
2018/19             ,3ª SAFRA       ,SP,FEIJAO                                  ,8380,14.0,34.0,2.4
2018/19             ,1ª SAFRA       ,TO,FEIJAO                                  ,8380,4.0,3.0,0.8
2018/19             ,2ª SAFRA       ,TO,FEIJAO                                  ,8380,27.0,25.0,0.9
2018/19             ,3ª SAFRA       ,TO,FEIJAO                                  ,8380,2.0,5.0,2.5
2019/20             ,1ª SAFRA       ,AC,FEIJAO                                  ,8380,0.0,0.0,0.0
2019/20             ,2ª SAFRA       ,AC,FEIJAO                                  ,8380,6.0,4.0,0.7
2019/20             ,3ª SAFRA       ,AC,FEIJAO                                  ,8380,0.0,0.0,0.0
2019/20             ,1ª SAFRA       ,AL,FEIJAO                                  ,8380,0.0,0.0,0.0
